row_id,Lineage,label,split
0,2,0,test
1,2,0,test
2,4,0,train
5,4,0,train
7,4,0,train
8,4,0,train
9,4,0,train
10,4,0,train
11,4,0,train
12,4,1,train
13,4,1,train
14,2,0,test
15,4,1,train
17,4,1,train
19,4,1,train
21,4,1,train
23,4,1,train
24,4,1,train
25,4,0,train
26,2,0,test
27,4,1,train
28,4,1,train
29,4,1,train
30,4,0,train
31,4,1,train
32,2,0,test
33,2,1,test
35,4,0,train
36,4,0,train
37,4,0,train
38,4,0,train
40,4,0,train
41,4,1,train
42,4,0,train
43,4,1,train
44,2,0,test
52,4,1,train
53,4,1,train
54,4,1,train
55,4,0,train
56,2,0,test
57,4,0,train
58,4,0,train
60,4,1,train
61,4,0,train
62,4,0,train
64,4,0,train
65,2,1,test
66,4,0,train
67,4,0,train
68,4,1,train
69,4,0,train
70,4,0,train
71,4,0,train
72,4,1,train
73,4,1,train
87,4,0,train
88,4,0,train
89,4,0,train
90,4,0,train
91,4,0,train
92,4,0,train
93,2,1,test
94,2,1,test
95,4,1,train
96,2,0,test
97,4,0,train
98,4,0,train
99,4,0,train
100,4,0,train
101,4,1,train
103,4,1,train
104,2,0,test
105,2,0,test
106,4,0,train
107,4,1,train
108,4,0,train
109,2,0,test
110,4,0,train
112,2,0,test
113,4,1,train
114,4,0,train
115,2,1,test
116,4,0,train
117,2,1,test
118,2,0,test
122,2,0,test
123,2,1,test
124,2,0,test
125,2,1,test
126,2,0,test
127,2,0,test
128,2,0,test
129,2,0,test
130,2,1,test
131,2,1,test
132,2,0,test
133,4,0,train
134,2,1,test
142,1,0,train
147,2,0,test
150,2,1,test
151,2,0,test
152,2,0,test
153,2,1,test
154,2,0,test
155,2,0,test
156,1,0,train
157,2,0,test
158,2,1,test
159,2,0,test
160,2,1,test
161,2,1,test
162,"2,4",0,train
163,2,0,test
164,2,1,test
165,2,1,test
166,2,1,test
167,2,0,test
168,2,1,test
169,2,1,test
170,2,1,test
171,2,1,test
172,2,0,test
173,2,1,test
174,2,1,test
175,2,1,test
176,2,1,test
177,4,1,train
178,2,0,test
179,2,1,test
180,1,1,train
181,2,0,test
182,2,1,test
183,2,0,test
184,2,0,test
185,2,1,test
186,2,0,test
187,2,1,test
188,2,1,test
189,2,1,test
190,4,1,train
191,4,0,train
192,4,1,train
193,4,1,train
194,4,0,train
195,4,1,train
196,4,1,train
197,4,1,train
198,4,1,train
199,4,1,train
200,4,1,train
201,4,1,train
202,4,1,train
203,4,1,train
204,4,1,train
205,4,1,train
206,4,1,train
207,2,1,test
208,4,1,train
209,4,0,train
210,4,1,train
211,4,1,train
212,2,1,test
213,2,1,test
214,4,0,train
215,4,1,train
216,4,1,train
217,4,1,train
218,4,1,train
219,2,1,test
220,4,1,train
221,4,1,train
222,4,1,train
223,4,1,train
224,4,0,train
225,4,0,train
226,4,1,train
227,4,0,train
228,4,0,train
229,4,0,train
230,4,1,train
231,4,1,train
232,4,1,train
233,4,0,train
234,4,1,train
241,4,0,train
263,4,0,train
268,4,0,train
269,4,1,train
281,4,1,train
282,4,0,train
283,2,0,test
284,1,1,train
285,4,0,train
286,4,1,train
287,4,0,train
288,4,1,train
289,2,0,test
290,4,1,train
291,4,0,train
292,BOV_AFRI,0,train
293,4,1,train
294,2,1,test
295,3,1,train
296,4,0,train
297,4,1,train
298,2,0,test
299,2,1,test
300,2,1,test
301,1,0,train
302,2,1,test
304,4,0,train
310,2,1,test
312,4,1,train
313,4,1,train
314,1,1,train
315,4,0,train
316,2,1,test
317,4,1,train
318,1,0,train
319,4,1,train
320,2,0,test
321,1,1,train
322,4,1,train
323,4,1,train
324,2,1,test
383,4,0,train
384,4,1,train
385,4,0,train
386,4,0,train
389,4,0,train
390,4,1,train
391,4,1,train
392,4,0,train
396,4,1,train
397,4,1,train
399,4,0,train
400,4,0,train
401,4,1,train
402,4,1,train
403,4,0,train
404,4,1,train
405,4,1,train
407,4,1,train
408,2,0,test
410,4,1,train
411,2,1,test
414,4,0,train
415,4,0,train
417,4,0,train
418,4,0,train
420,4,0,train
421,4,0,train
422,4,1,train
424,4,1,train
425,4,0,train
426,4,0,train
427,4,1,train
429,4,0,train
433,4,1,train
437,4,0,train
438,2,0,test
439,4,1,train
440,4,1,train
443,4,1,train
444,4,0,train
445,4,1,train
447,4,1,train
448,4,0,train
451,4,0,train
452,4,0,train
453,4,1,train
459,4,1,train
460,4,1,train
461,4,1,train
462,4,1,train
468,4,1,train
470,4,1,train
471,4,1,train
483,4,1,train
488,4,1,train
496,4,1,train
498,4,1,train
499,4,0,train
504,4,1,train
511,4,1,train
523,4,1,train
530,4,0,train
534,4,1,train
541,4,1,train
558,4,1,train
559,4,1,train
565,4,1,train
569,4,1,train
575,2,1,test
590,4,1,train
598,4,1,train
607,4,1,train
610,4,0,train
612,4,0,train
641,4,0,train
657,4,0,train
659,4,1,train
662,4,1,train
672,4,1,train
677,2,1,test
684,4,0,train
697,4,0,train
698,4,0,train
717,4,1,train
723,2,0,test
728,4,0,train
733,4,1,train
738,2,0,test
739,4,1,train
741,"2,4",1,train
750,4,1,train
753,4,1,train
762,4,0,train
771,4,0,train
772,4,0,train
774,4,1,train
776,4,0,train
848,4,1,train
849,4,1,train
850,4,1,train
851,4,1,train
852,4,1,train
853,4,1,train
854,2,1,test
855,2,0,test
856,4,1,train
857,4,1,train
858,4,0,train
859,4,1,train
860,4,0,train
861,4,1,train
862,4,1,train
863,4,1,train
864,4,1,train
865,4,1,train
866,4,0,train
867,4,1,train
868,4,0,train
869,4,1,train
870,4,1,train
871,4,1,train
872,4,1,train
873,4,1,train
874,4,0,train
875,4,1,train
876,4,1,train
877,4,1,train
878,4,1,train
879,4,0,train
880,4,1,train
881,4,1,train
882,4,1,train
883,4,0,train
884,4,0,train
885,4,1,train
886,4,1,train
887,4,0,train
888,4,1,train
889,4,1,train
890,4,1,train
891,4,1,train
892,4,0,train
893,2,1,test
894,4,1,train
895,4,1,train
896,4,1,train
897,4,1,train
898,4,1,train
899,4,1,train
900,4,1,train
901,4,1,train
902,4,1,train
903,4,1,train
904,4,1,train
905,4,1,train
906,4,1,train
907,4,1,train
908,4,1,train
909,4,0,train
910,4,1,train
911,4,1,train
912,4,1,train
913,4,1,train
914,4,0,train
915,4,1,train
916,4,1,train
917,4,1,train
918,4,1,train
919,4,1,train
920,4,1,train
921,4,1,train
922,4,0,train
923,4,1,train
924,2,1,test
925,4,1,train
926,2,1,test
927,4,1,train
928,4,1,train
929,4,1,train
930,4,1,train
931,4,1,train
932,4,1,train
933,2,1,test
934,4,0,train
935,4,1,train
936,4,1,train
937,4,1,train
938,4,1,train
939,2,1,test
940,4,1,train
941,4,1,train
942,4,1,train
943,2,1,test
944,4,1,train
945,4,1,train
946,4,1,train
947,4,0,train
948,2,1,test
949,4,0,train
950,4,1,train
951,4,1,train
952,4,0,train
953,4,1,train
954,4,1,train
955,4,1,train
956,4,1,train
957,4,0,train
958,4,1,train
959,4,1,train
960,4,0,train
961,4,1,train
962,4,0,train
963,4,1,train
964,4,1,train
965,4,1,train
966,4,1,train
967,4,1,train
968,4,0,train
969,4,1,train
970,4,1,train
971,4,0,train
972,4,1,train
973,4,1,train
974,4,0,train
975,4,1,train
976,4,1,train
977,4,1,train
978,4,1,train
979,4,1,train
980,4,1,train
981,2,0,test
982,4,1,train
983,4,1,train
984,2,1,test
985,4,1,train
986,4,1,train
987,4,1,train
988,4,1,train
989,2,1,test
990,4,1,train
991,4,1,train
992,4,1,train
993,4,1,train
994,4,0,train
995,4,1,train
996,4,1,train
997,4,1,train
998,4,0,train
999,BOV_AFRI,0,train
1000,4,1,train
1001,4,1,train
1002,4,1,train
1003,4,1,train
1004,4,1,train
1005,4,1,train
1006,4,1,train
1007,4,1,train
1008,4,1,train
1009,4,1,train
1010,2,1,test
1011,4,1,train
1012,4,1,train
1013,4,1,train
1014,4,1,train
1015,4,1,train
1016,4,1,train
1017,4,0,train
1018,4,1,train
1019,4,1,train
1020,4,1,train
1021,4,1,train
1022,4,1,train
1023,4,1,train
1024,4,1,train
1025,4,1,train
1026,2,1,test
1027,4,1,train
1028,4,0,train
1029,4,1,train
1030,4,1,train
1031,4,1,train
1032,4,1,train
1033,4,1,train
1034,4,1,train
1035,4,1,train
1036,4,1,train
1037,4,1,train
1038,4,0,train
1039,4,1,train
1040,4,1,train
1041,4,1,train
1042,4,1,train
1043,4,1,train
1044,4,1,train
1045,4,1,train
1046,4,1,train
1047,4,1,train
1048,4,1,train
1049,4,1,train
1050,2,1,test
1051,4,1,train
1052,4,1,train
1053,4,1,train
1054,4,1,train
1055,4,1,train
1056,2,1,test
1057,2,1,test
1058,4,1,train
1059,4,1,train
1060,4,1,train
1061,4,1,train
1062,4,1,train
1063,4,1,train
1064,4,1,train
1065,4,1,train
1066,4,1,train
1067,2,1,test
1068,4,0,train
1069,4,1,train
1070,4,1,train
1071,4,1,train
1072,4,1,train
1073,4,1,train
1074,4,1,train
1075,4,1,train
1076,4,1,train
1077,4,1,train
1078,4,1,train
1079,4,0,train
1080,4,1,train
1081,4,1,train
1082,4,1,train
1083,4,0,train
1084,4,1,train
1085,4,1,train
1086,4,1,train
1087,4,1,train
1088,2,1,test
1089,4,1,train
1090,4,1,train
1091,4,1,train
1092,2,1,test
1093,4,1,train
1094,4,1,train
1095,4,1,train
1096,4,1,train
1097,4,1,train
1098,4,1,train
1099,4,1,train
1100,2,1,test
1101,4,1,train
1102,4,1,train
1103,4,1,train
1104,4,1,train
1105,4,1,train
1106,4,1,train
1107,4,1,train
1108,2,1,test
1109,4,1,train
1110,4,1,train
1111,4,0,train
1112,4,1,train
1113,4,1,train
1114,4,1,train
1115,4,1,train
1116,4,0,train
1117,4,1,train
1118,4,1,train
1119,4,1,train
1120,4,0,train
1121,4,1,train
1122,2,1,test
1123,2,1,test
1124,4,1,train
1125,4,1,train
1126,4,1,train
1127,4,1,train
1128,4,1,train
1129,2,0,test
1130,2,1,test
1131,4,1,train
1132,4,1,train
1133,4,0,train
1134,4,1,train
1135,4,1,train
1136,4,1,train
1137,4,1,train
1138,4,1,train
1139,4,1,train
1140,4,1,train
