row_id,Lineage,label,split
0,2,0,test
1,2,0,test
2,4,0,train
3,4,1,train
4,4,0,train
5,4,0,train
6,4,0,train
7,4,0,train
8,4,0,train
9,4,0,train
10,4,0,train
11,4,1,train
12,4,1,train
13,4,1,train
14,4,0,train
15,4,0,train
16,4,0,train
17,4,0,train
18,4,0,train
19,2,0,test
20,4,0,train
21,4,1,train
22,4,0,train
23,4,0,train
24,4,1,train
25,4,0,train
26,4,1,train
27,4,1,train
28,4,0,train
29,4,0,train
30,4,0,train
31,4,1,train
32,4,1,train
33,2,0,test
34,4,0,train
35,4,0,train
36,4,1,train
37,4,0,train
38,4,1,train
39,4,1,train
40,4,0,train
41,2,0,test
42,2,0,test
43,2,0,test
44,4,1,train
45,4,1,train
46,1,1,train
47,4,1,train
48,4,1,train
49,1,1,train
50,4,1,train
51,4,0,train
52,4,0,train
53,4,0,train
54,4,1,train
55,4,0,train
56,4,1,train
57,4,0,train
58,4,0,train
59,4,1,train
60,4,0,train
61,2,0,test
62,4,0,train
63,4,1,train
64,4,1,train
65,4,1,train
66,4,1,train
67,4,0,train
68,4,0,train
69,4,1,train
70,4,1,train
71,4,1,train
72,4,1,train
73,4,0,train
74,4,0,train
75,4,1,train
76,4,1,train
77,4,1,train
78,4,0,train
79,4,1,train
80,4,1,train
81,4,1,train
82,4,1,train
83,4,1,train
84,4,1,train
85,1,1,train
86,4,1,train
87,2,0,test
88,4,1,train
89,4,0,train
90,4,0,train
91,4,0,train
92,4,0,train
93,4,0,train
94,4,1,train
95,4,1,train
96,2,0,test
97,4,1,train
98,4,0,train
99,4,1,train
100,4,1,train
101,4,0,train
102,4,1,train
103,4,1,train
104,4,0,train
105,4,0,train
106,2,0,test
107,2,1,test
108,2,0,test
109,2,0,test
110,2,0,test
111,4,1,train
112,4,0,train
113,4,0,train
114,4,0,train
115,4,1,train
116,4,0,train
117,4,1,train
118,2,1,test
119,2,1,test
120,2,1,test
121,4,1,train
122,2,0,test
123,4,1,train
124,4,0,train
125,4,0,train
126,4,1,train
127,4,0,train
128,4,1,train
129,2,0,test
130,2,0,test
131,4,0,train
132,2,0,test
133,4,0,train
134,4,0,train
135,4,0,train
136,4,1,train
137,4,1,train
138,4,1,train
139,4,1,train
140,4,1,train
141,4,1,train
142,4,0,train
143,4,0,train
144,4,0,train
145,2,0,test
146,4,1,train
147,4,0,train
148,4,1,train
149,4,0,train
150,4,1,train
151,4,1,train
152,4,1,train
153,2,0,test
154,2,0,test
155,4,0,train
156,4,0,train
157,4,0,train
158,2,0,test
159,4,0,train
160,4,0,train
161,2,0,test
162,4,1,train
163,4,0,train
164,2,0,test
165,4,0,train
325,2,0,test
326,2,1,test
327,1,1,train
328,4,0,train
329,2,0,test
330,2,0,test
331,2,0,test
332,4,1,train
333,2,0,test
334,4,0,train
335,1,0,train
336,1,1,train
337,1,1,train
338,2,0,test
339,1,0,train
340,4,1,train
341,3,0,train
342,4,0,train
343,4,0,train
344,4,0,train
345,3,0,train
346,4,0,train
347,2,0,test
348,2,0,test
349,4,0,train
350,4,0,train
351,3,1,train
352,1,0,train
353,4,0,train
354,4,0,train
355,3,0,train
356,3,0,train
357,4,0,train
358,4,0,train
359,1,1,train
360,2,0,test
361,2,0,test
362,4,0,train
363,2,0,test
364,4,1,train
365,2,0,test
366,BOV_AFRI,0,train
367,2,1,test
368,4,0,train
369,1,0,train
370,2,0,test
371,BOV_AFRI,0,train
372,1,0,train
373,3,0,train
374,1,0,train
375,4,0,train
376,4,0,train
377,2,1,test
378,4,0,train
379,3,1,train
380,4,1,train
381,1,0,train
383,1,0,train
384,1,0,train
385,4,0,train
386,BOV_AFRI,0,train
387,4,0,train
388,4,1,train
389,4,0,train
390,4,0,train
391,4,1,train
392,4,1,train
393,1,1,train
394,2,1,test
395,2,1,test
397,2,0,test
398,4,1,train
399,4,0,train
400,4,0,train
401,3,0,train
403,4,1,train
404,1,0,train
405,3,1,train
406,1,0,train
408,2,1,test
409,1,1,train
410,3,1,train
411,4,1,train
412,2,1,test
413,2,1,test
415,4,1,train
416,4,1,train
419,4,1,train
420,4,0,train
421,4,0,train
422,4,1,train
423,4,1,train
424,4,0,train
425,1,1,train
427,1,0,train
428,BOV_AFRI,1,train
429,2,0,test
430,3,1,train
431,1,1,train
432,4,1,train
434,BOV_AFRI,1,train
435,4,1,train
438,4,0,train
439,4,0,train
441,4,1,train
442,1,1,train
443,4,1,train
444,2,0,test
445,4,1,train
446,4,1,train
447,4,1,train
448,4,1,train
449,2,1,test
450,4,1,train
451,4,0,train
452,4,1,train
453,4,0,train
454,4,1,train
455,1,1,train
456,2,1,test
457,4,1,train
458,4,1,train
459,4,1,train
460,3,1,train
461,1,1,train
462,2,1,test
463,4,1,train
464,1,1,train
465,1,1,train
466,4,1,train
467,4,1,train
468,4,1,train
469,4,1,train
470,4,1,train
471,4,1,train
472,1,1,train
473,4,1,train
474,BOV_AFRI,0,train
475,4,1,train
477,4,1,train
478,2,1,test
479,4,1,train
480,4,0,train
481,2,1,test
482,4,1,train
483,3,0,train
484,4,0,train
485,4,1,train
486,4,1,train
487,2,1,test
488,2,1,test
489,2,1,test
490,3,1,train
491,4,1,train
492,4,1,train
493,2,1,test
494,1,1,train
495,1,1,train
496,4,1,train
497,4,1,train
498,4,0,train
499,4,0,train
500,2,1,test
501,3,1,train
502,4,1,train
503,1,1,train
504,4,1,train
505,1,0,train
506,4,1,train
507,2,0,test
508,1,1,train
509,2,1,test
510,1,1,train
512,4,1,train
513,4,1,train
514,4,1,train
515,4,1,train
516,4,1,train
517,2,1,test
518,1,1,train
519,4,1,train
520,2,1,test
521,4,1,train
522,4,1,train
523,4,1,train
524,2,1,test
525,4,0,train
526,4,1,train
527,4,1,train
528,4,1,train
529,4,1,train
530,4,1,train
531,2,1,test
532,2,1,test
533,4,1,train
534,4,0,train
535,1,1,train
536,4,0,train
537,4,1,train
538,2,1,test
539,4,1,train
540,3,0,train
541,4,1,train
542,4,1,train
543,4,0,train
544,4,1,train
545,1,1,train
546,4,1,train
547,4,1,train
548,4,1,train
549,3,1,train
550,4,1,train
551,4,1,train
552,2,1,test
553,4,0,train
554,1,1,train
555,4,1,train
556,4,0,train
557,4,1,train
558,1,1,train
559,4,1,train
561,4,1,train
562,3,1,train
563,4,1,train
564,1,1,train
565,1,1,train
566,4,1,train
567,2,1,test
568,4,0,train
569,1,0,train
570,2,1,test
571,1,0,train
572,4,1,train
573,4,1,train
574,4,1,train
575,2,1,test
576,4,1,train
577,4,1,train
578,4,1,train
579,4,1,train
580,3,1,train
581,4,1,train
582,1,1,train
583,4,1,train
584,4,1,train
585,4,0,train
586,2,1,test
587,2,1,test
588,1,1,train
589,4,1,train
590,1,1,train
591,4,1,train
592,3,0,train
593,3,1,train
594,4,1,train
595,4,1,train
596,1,1,train
597,2,1,test
598,3,1,train
599,3,1,train
600,4,1,train
601,4,1,train
602,4,1,train
603,4,1,train
604,4,1,train
605,4,1,train
606,4,1,train
607,4,1,train
608,5,1,train
609,2,1,test
611,2,1,test
612,4,1,train
613,4,1,train
614,4,1,train
615,3,1,train
616,4,1,train
617,BOV_AFRI,1,train
618,4,0,train
619,4,1,train
621,2,1,test
622,2,1,test
623,2,1,test
624,2,1,test
625,2,1,test
626,3,1,train
627,4,1,train
628,2,1,test
629,4,1,train
630,4,1,train
631,4,1,train
632,4,1,train
633,4,1,train
634,2,1,test
635,1,1,train
636,4,1,train
637,4,1,train
638,2,1,test
639,4,1,train
640,4,1,train
641,3,1,train
642,4,1,train
643,2,1,test
644,1,1,train
645,4,1,train
646,2,1,test
647,4,1,train
648,2,1,test
649,4,1,train
650,2,1,test
651,4,1,train
652,4,1,train
653,2,1,test
654,4,1,train
655,4,1,train
656,4,1,train
657,2,0,test
658,4,1,train
660,4,1,train
661,4,1,train
662,2,1,test
663,4,1,train
664,4,1,train
665,4,1,train
666,4,1,train
667,4,1,train
668,4,0,train
669,4,1,train
670,4,1,train
671,4,1,train
672,4,1,train
673,4,1,train
675,4,1,train
676,4,1,train
677,4,1,train
678,4,0,train
679,4,1,train
680,4,1,train
681,4,1,train
682,4,1,train
683,4,1,train
685,4,1,train
686,4,1,train
687,4,1,train
688,4,1,train
689,4,1,train
690,4,1,train
691,4,1,train
692,4,1,train
693,4,1,train
694,4,1,train
695,4,1,train
696,4,1,train
697,4,1,train
698,4,1,train
699,4,1,train
700,4,0,train
701,4,1,train
702,4,1,train
703,4,1,train
704,4,1,train
705,4,1,train
706,4,1,train
707,4,1,train
708,2,1,test
709,4,0,train
710,4,1,train
711,4,1,train
712,4,1,train
713,4,1,train
714,4,1,train
715,4,1,train
716,4,1,train
717,4,1,train
718,4,0,train
719,4,1,train
720,4,1,train
721,4,1,train
722,4,1,train
724,4,1,train
725,4,1,train
726,4,1,train
727,4,1,train
728,4,0,train
729,4,1,train
730,4,1,train
731,4,1,train
732,4,1,train
733,4,1,train
734,4,1,train
735,4,1,train
736,4,1,train
737,4,1,train
738,4,1,train
739,4,1,train
740,4,1,train
742,4,1,train
743,4,1,train
745,4,1,train
746,4,1,train
747,4,1,train
748,4,1,train
749,4,0,train
751,4,1,train
752,4,1,train
754,4,1,train
755,4,1,train
756,4,1,train
757,4,1,train
758,4,1,train
759,4,1,train
760,4,1,train
761,4,1,train
762,4,1,train
763,4,1,train
764,4,0,train
765,4,1,train
766,4,1,train
767,4,1,train
768,4,1,train
769,4,1,train
770,4,1,train
771,2,0,test
772,4,0,train
774,4,1,train
775,4,1,train
776,4,1,train
777,4,1,train
778,4,1,train
779,4,1,train
780,4,1,train
782,4,1,train
783,4,0,train
784,4,0,train
785,4,0,train
786,4,0,train
787,4,0,train
788,4,0,train
789,4,1,train
790,4,0,train
791,4,0,train
792,4,0,train
793,4,0,train
794,4,0,train
795,4,0,train
796,4,0,train
797,4,0,train
798,4,0,train
799,4,0,train
800,4,0,train
801,4,0,train
802,4,0,train
803,4,0,train
804,4,0,train
805,4,1,train
806,4,0,train
807,2,0,test
808,4,0,train
809,4,0,train
810,4,0,train
811,4,0,train
812,4,0,train
818,4,0,train
819,2,0,test
820,4,1,train
821,4,0,train
