row_id,Lineage,label,split
0,2,0,train
1,2,0,train
2,4,0,test
5,4,1,test
7,4,0,test
8,4,0,test
10,4,0,test
12,2,1,train
13,4,0,test
15,4,1,test
17,4,0,test
18,4,0,test
19,4,0,test
21,4,1,test
23,2,1,train
24,4,1,test
25,4,0,test
26,4,1,test
27,4,1,test
28,4,1,test
29,2,1,train
31,2,1,train
32,4,1,test
33,4,0,test
34,4,0,test
35,4,0,test
36,4,1,test
37,4,1,test
40,4,0,test
41,2,1,train
42,4,0,test
43,4,1,test
44,4,1,test
52,4,0,test
53,4,1,test
54,2,1,train
55,4,0,test
56,4,1,test
57,4,0,test
59,4,1,test
60,4,0,test
61,4,0,test
62,2,1,train
64,2,1,train
66,4,0,test
67,4,1,test
68,4,1,test
69,4,1,test
72,4,1,test
88,2,1,train
90,2,0,train
91,2,1,train
92,2,1,train
95,2,1,train
96,2,0,train
97,2,1,train
98,2,1,train
99,2,1,train
100,2,1,train
101,2,1,train
102,2,1,train
105,4,1,test
106,2,1,train
108,2,0,train
109,2,0,train
110,2,0,train
112,2,1,train
114,1,1,train
115,2,1,train
116,2,0,train
117,2,1,train
122,2,1,train
128,1,1,train
131,2,1,train
132,2,0,train
134,"2,4",1,train
142,2,1,train
143,2,1,train
147,2,1,train
150,2,1,train
151,2,1,train
152,1,0,train
153,2,1,train
156,2,1,train
157,2,0,train
159,2,0,train
160,4,0,test
162,2,1,train
164,2,0,train
166,2,1,train
167,2,1,train
168,2,1,train
169,4,1,test
170,2,1,train
171,4,1,test
172,2,1,train
173,2,1,train
174,4,0,test
175,2,1,train
176,2,1,train
177,2,1,train
178,2,1,train
179,2,1,train
180,2,1,train
181,2,1,train
182,2,1,train
183,2,1,train
184,2,1,train
185,2,1,train
186,2,1,train
187,2,1,train
188,2,1,train
189,2,1,train
190,2,1,train
191,2,1,train
192,2,1,train
193,2,1,train
194,2,1,train
195,2,1,train
196,2,1,train
197,2,1,train
198,2,1,train
199,2,1,train
200,2,1,train
201,2,1,train
202,2,1,train
203,4,1,test
204,4,1,test
205,4,1,test
206,4,1,test
207,4,1,test
208,4,1,test
209,4,1,test
210,4,1,test
211,4,1,test
212,4,1,test
213,4,1,test
214,4,1,test
215,4,1,test
216,4,1,test
217,4,1,test
218,4,1,test
219,4,1,test
220,2,1,train
221,4,1,test
222,4,1,test
223,4,1,test
224,4,1,test
225,2,1,train
226,2,1,train
227,2,0,train
228,2,1,train
229,2,1,train
230,2,1,train
231,2,1,train
232,2,1,train
233,4,1,test
234,4,1,test
235,4,1,test
236,4,1,test
237,4,1,test
238,2,0,train
239,4,1,test
240,4,1,test
241,4,1,test
242,4,1,test
243,4,1,test
244,4,1,test
245,4,1,test
246,4,1,test
247,4,1,test
248,4,1,test
249,4,0,test
250,4,1,test
251,3,1,train
252,2,0,train
253,4,1,test
254,4,1,test
255,4,1,test
256,2,1,train
257,4,1,test
258,4,1,test
259,4,0,test
260,4,1,test
261,4,0,test
262,3,0,train
263,2,1,train
264,3,0,train
265,4,1,test
266,3,1,train
267,3,0,train
268,4,1,test
270,2,1,train
271,3,1,train
272,4,1,test
273,3,1,train
274,4,1,test
275,2,1,train
276,3,1,train
277,4,1,test
278,4,1,test
279,4,1,test
280,4,1,test
281,4,1,test
282,BOV_AFRI,1,train
283,4,1,test
284,4,1,test
285,4,1,test
286,4,1,test
287,3,1,train
288,4,1,test
289,4,1,test
290,4,1,test
291,4,1,test
292,4,1,test
293,4,1,test
294,4,1,test
295,1,1,train
296,3,1,train
297,4,1,test
298,1,1,train
299,4,1,test
300,4,1,test
301,4,1,test
302,4,1,test
303,4,1,test
304,4,0,test
305,4,1,test
306,4,1,test
307,4,0,test
308,4,1,test
309,4,1,test
311,4,1,test
312,2,1,train
313,2,1,train
314,4,1,test
315,4,1,test
316,4,1,test
317,2,1,train
318,4,1,test
319,4,1,test
320,4,1,test
321,2,1,train
322,4,1,test
323,4,1,test
324,4,1,test
325,4,0,test
326,4,0,test
327,2,0,train
328,3,0,train
329,2,0,train
330,2,1,train
331,2,1,train
332,2,0,train
333,2,0,train
334,2,1,train
335,4,0,test
336,4,0,test
337,4,0,test
338,2,0,train
339,1,1,train
340,4,1,test
341,4,1,test
342,4,1,test
343,4,0,test
344,4,1,test
345,2,1,train
346,4,1,test
347,1,1,train
348,2,0,train
349,4,0,test
350,2,1,train
351,1,1,train
352,1,1,train
354,2,1,train
355,4,1,test
356,4,1,test
357,2,0,train
358,1,0,train
359,4,1,test
360,4,0,test
361,4,0,test
362,4,0,test
363,2,0,train
364,4,0,test
365,4,0,test
366,BOV_AFRI,0,train
367,4,0,test
368,2,0,train
369,3,0,train
370,4,0,test
371,4,0,test
372,2,0,train
373,4,0,test
374,1,0,train
375,2,0,train
376,3,0,train
377,4,0,test
