row_id,Lineage,label,split
0,2,0,train
1,2,0,train
2,4,0,train
3,4,1,train
4,4,0,train
5,4,0,train
6,4,0,train
7,4,0,train
8,4,0,train
9,4,0,train
10,4,0,train
11,4,0,train
12,4,0,train
13,4,0,train
14,4,0,train
15,4,0,train
16,4,0,train
17,4,0,train
18,4,0,train
19,2,0,train
20,4,0,train
21,4,0,train
22,4,0,train
23,4,0,train
24,4,0,train
25,4,0,train
26,4,0,train
27,4,0,train
28,4,0,train
29,4,0,train
30,4,0,train
31,4,0,train
32,4,0,train
33,2,0,train
34,4,0,train
35,4,0,train
36,4,0,train
37,4,0,train
38,4,0,train
39,4,0,train
40,4,0,train
41,2,0,train
42,2,0,train
43,2,0,train
44,4,0,train
45,4,1,train
46,1,1,test
47,4,1,train
48,4,1,train
49,1,1,test
50,4,1,train
51,4,1,train
52,4,0,train
53,4,0,train
54,4,0,train
55,4,0,train
56,4,0,train
57,4,0,train
58,4,0,train
59,4,0,train
60,4,0,train
61,2,0,train
62,4,0,train
63,4,1,train
64,4,0,train
65,4,0,train
66,4,0,train
67,4,0,train
68,4,0,train
69,4,0,train
70,4,1,train
71,4,0,train
72,4,0,train
73,4,0,train
74,4,1,train
75,4,1,train
76,4,1,train
77,4,1,train
78,4,1,train
79,4,1,train
80,4,1,train
81,4,1,train
82,4,1,train
83,4,1,train
84,4,1,train
85,1,1,test
86,4,1,train
87,2,0,train
88,4,0,train
89,4,0,train
90,4,0,train
91,4,0,train
92,4,0,train
93,4,0,train
94,4,1,train
95,4,0,train
96,2,0,train
97,4,0,train
98,4,0,train
99,4,0,train
100,4,0,train
101,4,0,train
102,4,0,train
103,4,0,train
104,4,0,train
105,4,0,train
106,2,0,train
107,2,1,train
108,2,0,train
109,2,0,train
110,2,0,train
111,4,1,train
112,4,0,train
113,4,1,train
114,4,0,train
115,4,0,train
116,4,0,train
117,4,0,train
118,2,0,train
119,2,1,train
120,2,1,train
121,4,1,train
122,2,1,train
123,4,0,train
124,4,0,train
125,4,0,train
126,4,1,train
127,4,0,train
128,4,0,train
129,2,0,train
130,2,0,train
131,4,0,train
132,2,0,train
133,4,1,train
134,4,0,train
135,4,0,train
136,4,1,train
137,4,1,train
138,4,1,train
139,4,1,train
140,4,1,train
141,4,1,train
142,4,0,train
143,4,0,train
144,4,0,train
145,2,0,train
146,4,1,train
147,4,1,train
148,4,1,train
149,4,0,train
150,4,0,train
151,4,0,train
152,4,0,train
153,2,1,train
154,2,0,train
155,4,0,train
156,4,0,train
157,4,0,train
158,2,0,train
159,4,0,train
160,4,0,train
161,2,0,train
162,4,0,train
163,4,0,train
164,2,0,train
165,4,0,train
166,2,0,train
167,2,0,train
168,2,0,train
169,2,1,train
170,2,0,train
171,2,0,train
172,2,0,train
173,2,0,train
174,2,0,train
175,2,0,train
176,2,0,train
177,2,0,train
178,2,0,train
179,2,0,train
180,2,1,train
181,2,0,train
182,4,0,train
183,2,0,train
184,1,0,test
185,2,0,train
186,2,0,train
187,2,0,train
188,2,0,train
189,2,0,train
190,2,0,train
191,1,0,test
192,2,0,train
193,2,0,train
194,2,0,train
195,4,0,train
196,2,0,train
197,2,1,train
198,2,0,train
199,2,0,train
200,2,0,train
201,2,0,train
202,2,0,train
203,2,1,train
204,2,0,train
205,1,0,test
206,2,0,train
207,2,0,train
208,2,0,train
209,2,0,train
210,2,0,train
211,"2,4",0,train
212,2,1,train
213,2,0,train
214,2,0,train
215,2,0,train
216,2,0,train
217,2,0,train
218,2,0,train
219,2,0,train
220,2,1,train
221,2,1,train
222,2,0,train
223,2,0,train
224,2,0,train
225,2,0,train
226,4,0,train
227,2,0,train
228,2,0,train
229,1,0,test
230,2,0,train
231,2,0,train
232,2,0,train
233,2,0,train
234,2,0,train
241,4,0,train
263,4,0,train
268,2,0,train
269,4,0,train
281,3,0,train
282,2,0,train
283,4,0,train
284,4,0,train
285,4,1,train
286,2,1,train
287,4,1,train
288,4,0,train
289,4,1,train
290,4,0,train
291,4,0,train
292,3,0,train
293,2,0,train
294,3,0,train
295,4,0,train
296,3,0,train
297,3,0,train
298,4,0,train
299,4,0,train
300,2,0,train
301,3,0,train
302,4,0,train
304,4,0,train
310,4,0,train
312,4,0,train
313,BOV_AFRI,0,train
314,4,0,train
315,4,0,train
316,4,0,train
317,4,0,train
318,3,1,train
319,4,0,train
320,4,0,train
321,4,0,train
322,4,1,train
323,4,0,train
324,4,0,train
325,4,0,train
326,1,0,test
327,3,0,train
328,4,0,train
329,1,0,test
330,4,0,train
331,4,0,train
332,4,0,train
333,4,0,train
334,4,0,train
335,4,0,train
336,4,0,train
337,4,0,train
338,4,0,train
339,4,0,train
340,4,0,train
341,4,0,train
342,4,0,train
343,4,0,train
344,BOV_AFRI,0,train
345,4,0,train
346,4,0,train
