row_id,Lineage,label,split
9,4,1,test
13,4,0,test
14,4,0,test
15,4,0,test
17,4,0,test
18,4,0,test
19,4,0,test
20,2,1,train
21,4,1,test
22,4,1,test
23,4,1,test
24,4,0,test
25,4,0,test
26,2,1,train
27,2,1,train
28,2,1,train
29,4,1,test
30,4,0,test
31,4,0,test
32,4,0,test
33,4,0,test
34,4,0,test
35,4,0,test
36,4,0,test
37,2,0,train
40,4,0,test
41,4,0,test
42,4,0,test
43,4,0,test
44,4,0,test
52,4,1,test
54,4,1,test
55,4,0,test
56,4,1,test
57,4,0,test
59,2,1,train
60,2,1,train
61,2,0,train
62,4,1,test
64,4,0,test
66,4,0,test
67,2,1,train
68,4,1,test
69,4,0,test
72,4,0,test
88,2,1,train
90,2,0,train
91,2,1,train
92,2,1,train
95,2,1,train
96,2,0,train
97,2,1,train
98,2,0,train
99,2,1,train
100,4,1,test
101,2,0,train
102,1,0,train
105,2,0,train
106,2,1,train
108,2,0,train
109,1,1,train
110,2,1,train
112,2,1,train
114,2,1,train
115,2,0,train
116,2,1,train
117,2,1,train
122,2,1,train
128,2,0,train
131,2,0,train
132,2,1,train
134,2,0,train
142,2,0,train
143,2,0,train
147,1,0,train
150,2,1,train
151,2,1,train
152,2,1,train
153,2,1,train
156,2,1,train
157,2,0,train
159,2,1,train
160,2,1,train
162,2,1,train
166,4,1,test
167,2,1,train
168,2,1,train
169,4,1,test
170,2,1,train
171,2,1,train
172,2,1,train
173,2,1,train
174,2,1,train
175,2,1,train
176,2,1,train
177,2,1,train
178,2,1,train
179,2,1,train
180,2,1,train
181,2,1,train
182,2,1,train
183,2,0,train
184,2,1,train
185,2,1,train
186,2,1,train
187,2,1,train
188,2,1,train
189,2,1,train
190,2,1,train
191,2,1,train
192,2,1,train
193,2,1,train
194,2,1,train
195,2,1,train
196,2,1,train
197,4,1,test
198,4,1,test
199,4,1,test
200,4,1,test
201,4,1,test
202,4,1,test
203,4,1,test
204,4,1,test
205,4,1,test
206,4,1,test
207,4,1,test
208,4,1,test
209,4,1,test
210,4,1,test
211,4,1,test
212,4,1,test
213,4,1,test
214,2,1,train
215,4,1,test
216,4,1,test
217,4,1,test
218,4,1,test
219,2,1,train
220,2,1,train
221,2,1,train
222,2,1,train
223,2,1,train
224,2,1,train
225,2,1,train
226,2,1,train
227,2,1,train
228,4,1,test
229,4,1,test
230,4,1,test
231,4,1,test
232,4,1,test
233,2,1,train
234,4,1,test
235,4,1,test
236,4,1,test
237,4,1,test
238,4,1,test
239,4,1,test
240,4,1,test
241,2,1,train
242,4,1,test
243,4,0,test
244,4,1,test
245,4,1,test
246,4,1,test
247,4,1,test
248,4,1,test
249,4,1,test
250,4,1,test
251,4,1,test
252,4,0,test
254,3,1,train
255,3,0,train
256,3,1,train
257,3,1,train
258,4,1,test
259,3,1,train
260,3,1,train
261,4,1,test
262,4,0,test
263,2,1,train
264,3,1,train
265,3,1,train
266,4,0,test
268,4,1,test
