row_id,Lineage,label,split
0,2,1,test
1,2,0,test
2,4,0,train
4,4,0,train
6,4,0,train
7,4,0,train
8,4,0,train
9,4,0,train
10,4,0,train
13,4,0,train
14,2,0,test
15,4,1,train
17,4,0,train
18,4,0,train
19,4,0,train
20,4,0,train
21,4,1,train
23,4,1,train
24,4,1,train
25,4,0,train
26,4,1,train
27,2,1,test
28,4,1,train
29,4,1,train
30,4,0,train
31,4,1,train
32,4,1,train
33,2,0,test
35,4,0,train
36,4,1,train
37,4,1,train
38,4,1,train
40,4,0,train
41,4,1,train
43,4,1,train
44,2,1,test
52,4,0,train
53,4,1,train
54,2,1,test
55,4,0,train
56,4,1,train
57,4,0,train
58,4,0,train
60,4,0,train
61,4,0,train
64,4,1,train
65,4,1,train
66,4,0,train
67,4,0,train
68,4,1,train
69,4,1,train
71,2,1,test
72,2,1,test
73,2,1,test
87,4,0,train
88,4,1,train
89,4,1,train
90,2,0,test
91,2,0,test
92,4,1,train
93,2,1,test
94,4,1,train
95,4,1,train
96,4,1,train
97,4,1,train
99,4,1,train
100,2,1,test
101,4,1,train
103,2,0,test
104,4,0,train
105,2,1,test
106,4,1,train
107,4,1,train
108,2,0,test
109,4,0,train
110,2,0,test
112,2,0,test
113,2,1,test
114,2,0,test
115,2,0,test
116,2,0,test
117,2,1,test
118,2,0,test
122,2,1,test
123,2,0,test
124,2,0,test
125,2,0,test
126,4,0,train
127,2,1,test
128,1,1,train
129,2,0,test
130,2,0,test
131,2,1,test
132,2,0,test
134,2,1,test
142,2,0,test
144,2,0,test
147,2,1,test
150,2,1,test
152,2,0,test
153,2,0,test
155,"2,4",0,train
157,2,0,test
158,2,0,test
160,2,0,test
161,2,1,test
162,2,1,test
163,2,0,test
164,2,0,test
165,2,1,test
166,2,1,test
167,2,1,test
168,2,1,test
169,2,1,test
170,4,1,train
171,2,1,test
172,2,1,test
173,1,1,train
174,2,1,test
175,2,1,test
176,2,1,test
177,2,1,test
178,2,1,test
179,2,1,test
180,2,1,test
181,4,1,train
182,2,1,test
183,2,1,test
184,4,1,train
185,2,1,test
186,2,1,test
187,2,1,test
188,2,1,test
189,2,1,test
190,4,1,train
191,2,1,test
192,4,1,train
193,2,1,test
194,2,1,test
195,4,1,train
196,2,1,test
197,2,1,test
198,2,1,test
199,2,1,test
200,2,1,test
201,2,1,test
202,2,1,test
203,2,1,test
204,2,1,test
205,2,1,test
206,2,1,test
207,2,1,test
208,2,1,test
209,2,1,test
210,2,1,test
211,2,1,test
212,2,1,test
213,2,1,test
214,2,1,test
215,2,1,test
216,2,1,test
217,2,1,test
218,2,1,test
219,2,1,test
220,2,1,test
221,2,1,test
222,2,1,test
223,2,1,test
224,2,1,test
225,4,1,train
226,4,1,train
227,4,1,train
228,4,1,train
229,4,1,train
230,4,1,train
231,4,1,train
232,4,1,train
233,4,1,train
234,4,1,train
235,4,1,train
236,4,1,train
237,4,1,train
238,4,1,train
239,4,1,train
240,4,1,train
241,4,1,train
242,2,1,test
243,4,1,train
244,4,1,train
245,4,1,train
246,4,1,train
247,2,1,test
248,2,1,test
249,2,1,test
250,2,1,test
251,2,1,test
252,2,0,test
253,2,0,test
254,2,1,test
255,2,1,test
256,4,1,train
257,4,1,train
258,4,1,train
259,4,0,train
260,4,1,train
261,2,1,test
262,4,1,train
263,4,1,train
264,4,0,train
265,4,1,train
266,4,1,train
267,4,0,train
268,4,1,train
269,4,1,train
270,4,1,train
271,4,1,train
272,4,1,train
273,4,1,train
274,4,1,train
275,4,1,train
276,4,1,train
277,4,1,train
278,4,1,train
279,2,1,test
280,2,1,test
281,4,1,train
282,4,1,train
283,4,1,train
284,2,1,test
285,4,1,train
286,4,1,train
287,4,1,train
288,2,1,test
289,4,1,train
290,4,1,train
291,4,0,train
292,4,1,train
293,4,1,train
294,2,1,test
295,3,1,train
296,2,1,test
297,2,1,test
298,2,1,test
299,2,1,test
300,2,1,test
301,2,1,test
302,4,1,train
303,4,1,train
304,4,0,train
305,2,1,test
306,1,1,train
307,4,0,train
308,4,1,train
309,4,1,train
310,4,1,train
311,4,1,train
312,4,1,train
313,2,1,test
314,4,1,train
315,1,1,train
316,2,1,test
317,4,1,train
318,2,1,test
319,1,1,train
320,1,1,train
321,1,1,train
322,2,1,test
323,4,1,train
324,4,1,train
383,4,0,train
384,4,1,train
385,4,0,train
386,4,0,train
388,4,0,train
390,4,1,train
391,4,0,train
392,4,1,train
396,4,1,train
397,4,1,train
399,4,1,train
400,4,1,train
401,4,1,train
402,4,1,train
403,4,1,train
404,4,1,train
405,4,1,train
407,4,1,train
410,4,1,train
411,4,1,train
414,4,1,train
415,2,1,test
417,4,1,train
418,4,1,train
420,4,1,train
421,4,1,train
422,4,1,train
424,4,1,train
425,4,1,train
426,4,1,train
427,4,1,train
429,4,1,train
433,4,1,train
437,4,1,train
438,4,1,train
439,4,1,train
440,4,1,train
443,4,1,train
444,4,1,train
445,4,1,train
447,4,1,train
448,2,1,test
451,2,1,test
452,4,1,train
453,4,1,train
459,4,1,train
460,4,1,train
461,4,1,train
462,4,0,train
468,4,1,train
470,4,1,train
471,4,1,train
477,4,1,train
483,4,1,train
488,4,1,train
496,4,1,train
498,4,1,train
499,4,1,train
504,4,1,train
511,4,1,train
523,4,1,train
530,4,1,train
534,4,1,train
541,4,1,train
558,4,1,train
559,2,1,test
565,4,1,train
569,4,1,train
575,4,1,train
590,4,1,train
598,4,1,train
607,4,1,train
630,4,1,train
641,4,1,train
657,4,1,train
659,4,1,train
662,4,1,train
672,4,1,train
677,4,1,train
684,4,1,train
698,4,1,train
717,2,1,test
723,4,1,train
728,4,1,train
733,4,1,train
739,4,1,train
741,4,1,train
750,4,1,train
753,4,1,train
762,4,1,train
771,4,0,train
772,4,1,train
774,4,1,train
776,4,1,train
814,4,0,train
848,4,0,train
849,4,1,train
850,4,1,train
851,4,1,train
852,4,1,train
853,4,1,train
854,4,0,train
855,4,1,train
856,4,1,train
857,4,1,train
858,4,1,train
859,2,1,test
860,4,1,train
861,4,1,train
862,4,1,train
863,4,1,train
864,4,0,train
865,4,1,train
866,2,0,test
867,4,1,train
868,4,1,train
869,4,1,train
870,2,1,test
871,4,1,train
872,4,1,train
873,4,1,train
874,2,1,test
875,4,1,train
876,4,1,train
877,4,1,train
878,4,1,train
879,4,0,train
880,4,1,train
881,4,1,train
882,4,1,train
883,4,1,train
884,4,1,train
885,4,1,train
886,4,1,train
887,4,1,train
888,4,1,train
889,4,1,train
890,4,0,train
891,4,1,train
892,4,0,train
893,2,1,test
894,2,1,test
895,4,1,train
896,4,1,train
897,4,1,train
898,4,1,train
899,4,1,train
900,4,1,train
901,4,1,train
902,4,1,train
903,4,1,train
904,4,0,train
905,4,1,train
