row_id,Lineage,label,split
0,2,0,train
1,2,0,train
2,4,0,train
5,4,1,train
7,4,0,train
8,4,0,train
10,4,0,train
12,2,1,train
13,4,0,train
15,4,1,train
17,4,0,train
18,4,0,train
19,4,0,train
21,4,1,train
23,2,1,train
24,4,1,train
25,4,0,train
26,4,1,train
27,4,1,train
28,4,1,train
29,2,1,train
31,2,1,train
32,4,1,train
33,4,0,train
34,4,0,train
35,4,0,train
36,4,1,train
37,4,1,train
40,4,0,train
41,2,1,train
42,4,0,train
43,4,1,train
44,4,1,train
52,4,0,train
53,4,1,train
54,2,1,train
55,4,0,train
56,4,1,train
57,4,0,train
59,4,1,train
60,4,0,train
61,4,0,train
62,2,1,train
64,2,1,train
66,4,0,train
67,4,1,train
68,4,1,train
69,4,1,train
72,4,1,train
88,2,1,train
90,2,0,train
91,2,1,train
92,2,1,train
95,2,1,train
96,2,0,train
97,2,1,train
98,2,1,train
99,2,1,train
100,2,1,train
101,2,1,train
102,2,1,train
105,4,1,train
106,2,1,train
108,2,0,train
109,2,0,train
110,2,0,train
112,2,1,train
114,1,1,test
115,2,1,train
116,2,0,train
117,2,1,train
122,2,1,train
128,1,1,test
131,2,1,train
132,2,0,train
134,"2,4",1,train
142,2,1,train
143,2,1,train
147,2,1,train
150,2,1,train
151,2,1,train
152,1,0,test
153,2,1,train
156,2,1,train
157,2,0,train
159,2,0,train
160,4,0,train
162,2,1,train
164,2,0,train
166,2,1,train
167,2,1,train
168,2,1,train
169,4,1,train
170,2,1,train
171,4,1,train
172,2,1,train
173,2,1,train
174,4,0,train
175,2,1,train
176,2,1,train
177,2,1,train
178,2,1,train
179,2,1,train
180,2,1,train
181,2,1,train
182,2,1,train
183,2,1,train
184,2,1,train
185,2,1,train
186,2,1,train
187,2,1,train
188,2,1,train
189,2,1,train
190,2,1,train
191,2,1,train
192,2,1,train
193,2,1,train
194,2,1,train
195,2,1,train
196,2,1,train
197,2,1,train
198,2,1,train
199,2,1,train
200,2,1,train
201,2,1,train
202,2,1,train
203,4,1,train
204,4,1,train
205,4,1,train
206,4,1,train
207,4,1,train
208,4,1,train
209,4,1,train
210,4,1,train
211,4,1,train
212,4,1,train
213,4,1,train
214,4,1,train
215,4,1,train
216,4,1,train
217,4,1,train
218,4,1,train
219,4,1,train
220,2,1,train
221,4,1,train
222,4,1,train
223,4,1,train
224,4,1,train
225,2,1,train
226,2,1,train
227,2,0,train
228,2,1,train
229,2,1,train
230,2,1,train
231,2,1,train
232,2,1,train
233,4,1,train
234,4,1,train
235,4,1,train
236,4,1,train
237,4,1,train
238,2,0,train
239,4,1,train
240,4,1,train
241,4,1,train
242,4,1,train
243,4,1,train
244,4,1,train
245,4,1,train
246,4,1,train
247,4,1,train
248,4,1,train
249,4,0,train
250,4,1,train
251,3,1,train
252,2,0,train
253,4,1,train
254,4,1,train
255,4,1,train
256,2,1,train
257,4,1,train
258,4,1,train
259,4,0,train
260,4,1,train
261,4,0,train
262,3,0,train
263,2,1,train
264,3,0,train
265,4,1,train
266,3,1,train
267,3,0,train
268,4,1,train
270,2,1,train
271,3,1,train
272,4,1,train
273,3,1,train
274,4,1,train
275,2,1,train
276,3,1,train
277,4,1,train
278,4,1,train
279,4,1,train
280,4,1,train
281,4,1,train
282,BOV_AFRI,1,train
283,4,1,train
284,4,1,train
285,4,1,train
286,4,1,train
287,3,1,train
288,4,1,train
289,4,1,train
290,4,1,train
291,4,1,train
292,4,1,train
293,4,1,train
294,4,1,train
295,1,1,test
296,3,1,train
297,4,1,train
298,1,1,test
299,4,1,train
300,4,1,train
301,4,1,train
302,4,1,train
303,4,1,train
304,4,0,train
305,4,1,train
306,4,1,train
307,4,0,train
308,4,1,train
309,4,1,train
311,4,1,train
312,2,1,train
313,2,1,train
314,4,1,train
315,4,1,train
316,4,1,train
317,2,1,train
318,4,1,train
319,4,1,train
320,4,1,train
321,2,1,train
322,4,1,train
323,4,1,train
324,4,1,train
325,4,0,train
326,4,0,train
327,2,0,train
328,3,0,train
329,2,0,train
330,2,1,train
331,2,1,train
332,2,0,train
333,2,0,train
334,2,1,train
335,4,0,train
336,4,0,train
337,4,0,train
338,2,0,train
339,1,1,test
340,4,1,train
341,4,1,train
342,4,1,train
343,4,0,train
344,4,1,train
345,2,1,train
346,4,1,train
347,1,1,test
348,2,0,train
349,4,0,train
350,2,1,train
351,1,1,test
352,1,1,test
354,2,1,train
355,4,1,train
356,4,1,train
357,2,0,train
358,1,0,test
359,4,1,train
360,4,0,train
361,4,0,train
362,4,0,train
363,2,0,train
364,4,0,train
365,4,0,train
366,BOV_AFRI,0,train
367,4,0,train
368,2,0,train
369,3,0,train
370,4,0,train
371,4,0,train
372,2,0,train
373,4,0,train
374,1,0,test
375,2,0,train
376,3,0,train
377,4,0,train
