row_id,Lineage,label,split
0,2,1,train
1,2,0,train
2,4,0,test
5,4,0,test
7,4,0,test
8,4,1,test
9,4,0,test
10,4,0,test
11,4,0,test
12,4,1,test
13,4,1,test
14,4,0,test
15,4,0,test
16,2,0,train
17,4,1,test
18,4,0,test
19,4,0,test
20,4,0,test
21,4,1,test
22,4,1,test
23,4,0,test
24,4,0,test
25,4,0,test
26,4,0,test
27,4,0,test
28,4,0,test
29,4,0,test
30,2,1,train
31,4,0,test
32,4,0,test
33,4,0,test
34,4,0,test
35,4,0,test
36,4,1,test
37,2,0,train
38,2,1,train
39,2,0,train
41,4,0,test
42,4,0,test
43,4,1,test
44,4,0,test
52,4,0,test
53,4,1,test
54,4,0,test
55,4,0,test
57,4,1,test
58,4,1,test
59,4,1,test
60,4,1,test
61,4,0,test
62,4,1,test
63,4,1,test
64,4,0,test
65,4,0,test
66,4,0,test
67,4,0,test
68,4,0,test
69,4,0,test
70,4,1,test
71,4,0,test
72,4,1,test
73,2,1,train
74,4,1,test
75,4,1,test
76,4,1,test
77,4,1,test
78,4,1,test
79,4,1,test
80,4,1,test
81,4,1,test
82,2,1,train
83,4,1,test
86,4,1,test
87,4,0,test
88,4,0,test
89,4,0,test
90,4,0,test
91,4,0,test
92,2,0,train
93,2,1,train
94,2,0,train
95,2,0,train
96,2,1,train
97,4,1,test
98,4,0,test
99,4,1,test
100,4,0,test
101,4,0,test
102,4,0,test
103,4,0,test
104,2,1,train
105,2,0,train
106,2,0,train
107,2,1,train
108,4,0,test
109,4,0,test
110,4,0,test
111,4,1,test
112,4,1,test
113,4,1,test
114,2,0,train
115,2,0,train
116,4,0,test
117,2,0,train
118,4,0,test
119,4,1,test
120,4,1,test
122,4,0,test
123,4,1,test
124,4,0,test
125,4,0,test
126,4,0,test
127,4,0,test
128,4,0,test
129,4,0,test
130,2,1,train
131,4,0,test
132,4,0,test
133,4,1,test
134,4,0,test
135,4,1,test
136,4,1,test
137,4,1,test
138,2,1,train
139,2,1,train
140,4,1,test
141,4,1,test
142,4,0,test
143,2,0,train
144,4,0,test
145,4,0,test
146,2,1,train
147,4,1,test
148,4,1,test
149,2,0,train
150,4,1,test
151,2,0,train
152,2,1,train
153,2,0,train
154,2,0,train
155,2,0,train
156,2,0,train
157,2,0,train
158,2,0,train
159,2,1,train
160,2,0,train
161,2,0,train
162,2,0,train
163,2,0,train
164,2,0,train
165,2,0,train
166,2,0,train
167,4,0,test
168,2,1,train
169,1,0,train
170,2,0,train
171,2,0,train
172,2,1,train
173,2,0,train
174,2,0,train
175,2,1,train
176,1,0,train
177,2,1,train
178,2,1,train
179,2,1,train
180,4,1,test
181,2,0,train
182,2,0,train
183,2,0,train
184,2,1,train
185,2,0,train
186,2,0,train
187,2,1,train
188,2,0,train
189,2,0,train
190,1,1,train
191,2,0,train
192,2,1,train
193,2,1,train
194,2,1,train
195,2,1,train
196,"2,4",0,train
197,2,0,train
198,2,0,train
199,2,0,train
200,2,0,train
201,2,0,train
202,2,1,train
203,2,0,train
204,2,1,train
205,2,1,train
206,2,1,train
207,2,1,train
208,2,1,train
209,2,0,train
210,2,0,train
211,4,0,test
212,2,1,train
213,2,0,train
214,1,0,train
215,2,1,train
216,2,1,train
217,2,1,train
218,2,0,train
219,2,0,train
220,2,1,train
221,2,1,train
222,2,1,train
223,2,0,train
224,4,0,test
225,4,1,test
226,4,0,test
227,4,0,test
228,4,0,test
229,4,1,test
230,4,0,test
231,4,0,test
232,4,1,test
233,4,1,test
234,4,1,test
241,2,0,train
263,4,0,test
268,4,0,test
269,4,0,test
281,4,1,test
282,4,0,test
283,3,0,train
284,4,0,test
285,3,1,train
286,4,1,test
287,2,1,train
288,4,0,test
289,4,1,test
290,4,1,test
291,4,0,test
292,4,0,test
293,4,1,test
294,4,0,test
295,4,0,test
296,1,1,train
297,4,0,test
298,1,1,train
299,4,0,test
300,4,1,test
301,4,0,test
302,4,0,test
304,4,0,test
310,4,0,test
312,4,0,test
313,4,0,test
314,BOV_AFRI,0,train
315,2,0,train
316,2,0,train
317,4,1,test
318,4,1,test
319,4,1,test
320,2,0,train
321,4,1,test
322,4,1,test
323,4,0,test
324,1,1,train
325,4,1,test
326,4,1,test
327,2,1,train
328,4,1,test
329,2,1,train
330,4,1,test
331,4,1,test
332,3,1,train
333,4,0,test
334,4,1,test
335,4,1,test
336,4,1,test
337,2,1,train
338,3,0,train
339,4,1,test
341,2,1,train
342,2,1,train
343,2,1,train
345,2,0,train
346,4,1,test
347,3,1,train
348,2,0,train
350,2,1,train
351,4,1,test
352,2,1,train
354,4,0,test
355,2,0,train
361,4,1,test
368,4,1,test
369,4,1,test
370,3,1,train
371,4,1,test
372,4,0,test
373,1,1,train
374,2,0,train
375,4,1,test
377,2,1,train
378,2,0,train
379,4,1,test
380,4,1,test
381,2,1,train
383,1,1,train
384,1,0,train
385,4,0,test
386,4,0,test
388,4,1,test
390,1,0,train
391,1,0,train
392,4,0,test
393,4,1,test
395,2,1,train
396,2,1,train
397,BOV_AFRI,1,train
398,4,1,test
399,4,1,test
400,3,1,train
401,4,1,test
402,2,1,train
403,2,1,train
404,4,1,test
405,4,1,test
406,4,0,test
407,1,1,train
408,4,1,test
409,4,1,test
410,2,0,train
411,2,1,train
412,1,1,train
413,4,1,test
414,2,0,train
415,2,0,train
416,2,1,train
417,4,0,test
418,2,1,train
419,4,1,test
420,1,1,train
421,1,0,train
422,1,1,train
423,2,1,train
424,4,1,test
425,1,1,train
426,4,1,test
427,3,1,train
428,4,1,test
429,4,1,test
430,4,1,test
431,3,1,train
432,4,1,test
433,2,1,train
434,2,1,train
435,4,1,test
436,4,1,test
437,3,0,train
439,4,1,test
440,4,1,test
