row_id,Lineage,label,split
0,2,0,train
1,2,0,train
2,4,0,train
3,4,1,train
4,4,0,train
5,4,1,train
6,4,0,train
7,4,0,train
8,4,0,train
9,4,0,train
10,4,0,train
11,4,1,train
12,4,1,train
13,4,0,train
14,4,1,train
15,4,1,train
16,4,0,train
17,4,0,train
18,4,0,train
19,2,0,train
20,4,1,train
21,4,1,train
22,4,1,train
23,4,1,train
24,4,1,train
25,4,0,train
26,4,1,train
27,4,1,train
28,4,1,train
29,4,1,train
30,4,0,train
31,4,1,train
32,4,1,train
33,2,0,train
34,4,0,train
35,4,0,train
36,4,1,train
37,4,1,train
38,4,1,train
39,4,0,train
40,4,0,train
41,2,1,train
42,2,0,train
43,2,1,train
44,4,1,train
45,4,1,train
46,1,1,test
47,4,1,train
48,4,1,train
49,1,1,test
50,4,1,train
51,4,1,train
52,4,0,train
53,4,1,train
54,4,1,train
55,4,0,train
56,4,1,train
57,4,0,train
58,4,0,train
59,4,1,train
60,4,0,train
61,2,0,train
62,4,1,train
63,4,1,train
64,4,1,train
65,4,1,train
66,4,0,train
67,4,1,train
68,4,1,train
69,4,1,train
70,4,1,train
71,4,1,train
72,4,1,train
73,4,1,train
74,4,1,train
75,4,1,train
76,4,1,train
77,4,1,train
78,4,1,train
79,4,1,train
80,4,1,train
81,4,1,train
82,4,1,train
83,4,1,train
84,4,1,train
85,1,1,test
86,4,1,train
87,2,0,train
88,4,1,train
89,4,0,train
90,4,0,train
91,4,1,train
92,4,1,train
93,4,1,train
94,4,1,train
95,4,1,train
96,2,0,train
97,4,1,train
98,4,1,train
99,4,1,train
100,4,1,train
101,4,1,train
102,4,1,train
103,4,1,train
104,4,0,train
105,4,1,train
106,2,1,train
107,2,0,train
108,2,0,train
109,2,0,train
110,2,0,train
111,4,1,train
112,4,0,train
113,4,0,train
114,4,1,train
115,4,1,train
116,4,0,train
117,4,1,train
118,2,0,train
119,2,1,train
120,2,1,train
121,4,1,train
122,2,0,train
123,4,1,train
124,4,0,train
125,4,0,train
126,4,1,train
127,4,1,train
128,4,0,train
129,2,0,train
130,2,0,train
131,4,1,train
132,2,0,train
133,4,1,train
134,4,1,train
135,4,1,train
136,4,1,train
137,4,1,train
138,4,1,train
139,4,1,train
140,4,1,train
141,4,1,train
142,4,1,train
143,4,1,train
144,4,0,train
145,2,1,train
146,4,1,train
147,4,0,train
148,4,1,train
149,4,1,train
150,4,1,train
151,4,1,train
152,4,0,train
153,2,0,train
154,2,1,train
155,4,0,train
156,4,1,train
157,4,0,train
158,2,0,train
159,4,0,train
160,4,0,train
161,2,0,train
162,4,1,train
163,4,0,train
164,2,0,train
165,4,1,train
166,2,1,train
167,2,1,train
168,2,1,train
169,2,1,train
170,2,1,train
171,2,1,train
172,2,1,train
173,2,1,train
174,2,0,train
175,2,1,train
176,2,1,train
177,2,1,train
178,2,1,train
179,2,1,train
180,2,1,train
181,2,1,train
182,4,1,train
183,2,1,train
184,1,1,test
185,2,1,train
186,2,1,train
187,2,1,train
188,2,1,train
189,2,1,train
190,2,1,train
191,1,1,test
192,2,1,train
193,2,1,train
194,2,1,train
196,2,1,train
197,2,1,train
198,2,1,train
199,2,1,train
200,2,1,train
201,2,1,train
202,2,1,train
203,2,1,train
204,1,1,test
205,2,1,train
206,2,1,train
207,2,1,train
208,2,1,train
209,2,1,train
210,"2,4",1,train
211,2,1,train
212,2,1,train
213,2,1,train
214,2,1,train
215,2,1,train
216,2,1,train
217,2,1,train
218,2,1,train
219,2,1,train
220,2,1,train
221,2,1,train
222,2,1,train
223,2,1,train
224,2,1,train
225,4,1,train
226,2,1,train
227,2,0,train
228,1,1,test
229,2,1,train
230,2,1,train
231,2,1,train
232,2,1,train
233,2,1,train
234,2,1,train
235,2,1,train
236,4,1,train
237,2,1,train
238,2,0,train
239,4,1,train
240,2,1,train
241,2,1,train
242,2,1,train
243,2,0,train
244,2,1,train
245,4,1,train
246,2,1,train
247,4,1,train
248,2,1,train
249,2,0,train
250,4,1,train
251,2,1,train
252,2,0,train
253,2,0,train
254,2,1,train
255,2,0,train
256,2,1,train
257,2,0,train
258,2,1,train
259,2,0,train
260,2,0,train
261,2,0,train
262,2,0,train
263,2,1,train
264,2,0,train
265,2,1,train
266,2,1,train
267,2,0,train
268,2,1,train
269,2,0,train
270,2,1,train
271,2,1,train
272,2,1,train
273,2,1,train
274,2,1,train
275,2,1,train
276,2,0,train
277,2,1,train
278,2,1,train
279,2,0,train
280,4,1,train
281,4,1,train
282,4,1,train
283,4,1,train
284,4,1,train
285,4,1,train
286,4,1,train
287,4,1,train
288,4,1,train
289,4,1,train
290,4,1,train
291,4,1,train
292,4,1,train
293,4,1,train
294,4,1,train
295,4,1,train
296,4,1,train
297,2,1,train
298,4,1,train
299,4,1,train
