row_id,Lineage,label,split
0,2,0,train
1,2,0,train
2,4,0,train
3,4,1,train
4,4,0,train
5,4,0,train
6,4,0,train
7,4,0,train
8,4,0,train
9,4,0,train
10,4,0,train
11,4,1,train
12,4,1,train
13,4,1,train
14,4,0,train
15,4,0,train
16,4,0,train
17,4,0,train
18,4,0,train
19,2,0,train
20,4,0,train
21,4,1,train
22,4,0,train
23,4,0,train
24,4,1,train
25,4,0,train
26,4,1,train
27,4,1,train
28,4,0,train
29,4,0,train
30,4,0,train
31,4,1,train
32,4,1,train
33,2,0,train
34,4,0,train
35,4,0,train
36,4,1,train
37,4,0,train
38,4,1,train
39,4,1,train
40,4,0,train
41,2,0,train
42,2,0,train
43,2,0,train
44,4,1,train
45,4,1,train
46,1,1,test
47,4,1,train
48,4,1,train
49,1,1,test
50,4,1,train
51,4,0,train
52,4,0,train
53,4,0,train
54,4,1,train
55,4,0,train
56,4,1,train
57,4,0,train
58,4,0,train
59,4,1,train
60,4,0,train
61,2,0,train
62,4,0,train
63,4,1,train
64,4,1,train
65,4,1,train
66,4,1,train
67,4,0,train
68,4,0,train
69,4,1,train
70,4,1,train
71,4,1,train
72,4,1,train
73,4,0,train
74,4,0,train
75,4,1,train
76,4,1,train
77,4,1,train
78,4,0,train
79,4,1,train
80,4,1,train
81,4,1,train
82,4,1,train
83,4,1,train
84,4,1,train
85,1,1,test
86,4,1,train
87,2,0,train
88,4,1,train
89,4,0,train
90,4,0,train
91,4,0,train
92,4,0,train
93,4,0,train
94,4,1,train
95,4,1,train
96,2,0,train
97,4,1,train
98,4,0,train
99,4,1,train
100,4,1,train
101,4,0,train
102,4,1,train
103,4,1,train
104,4,0,train
105,4,0,train
106,2,0,train
107,2,1,train
108,2,0,train
109,2,0,train
110,2,0,train
111,4,1,train
112,4,0,train
113,4,0,train
114,4,0,train
115,4,1,train
116,4,0,train
117,4,1,train
118,2,1,train
119,2,1,train
120,2,1,train
121,4,1,train
122,2,0,train
123,4,1,train
124,4,0,train
125,4,0,train
126,4,1,train
127,4,0,train
128,4,1,train
129,2,0,train
130,2,0,train
131,4,0,train
132,2,0,train
133,4,0,train
134,4,0,train
135,4,0,train
136,4,1,train
137,4,1,train
138,4,1,train
139,4,1,train
140,4,1,train
141,4,1,train
142,4,0,train
143,4,0,train
144,4,0,train
145,2,0,train
146,4,1,train
147,4,0,train
148,4,1,train
149,4,0,train
150,4,1,train
151,4,1,train
152,4,1,train
153,2,0,train
154,2,0,train
155,4,0,train
156,4,0,train
157,4,0,train
158,2,0,train
159,4,0,train
160,4,0,train
161,2,0,train
162,4,1,train
163,4,0,train
164,2,0,train
165,4,0,train
325,2,0,train
326,2,1,train
327,1,1,test
328,4,0,train
329,2,0,train
330,2,0,train
331,2,0,train
332,4,1,train
333,2,0,train
334,4,0,train
335,1,0,test
336,1,1,test
337,1,1,test
338,2,0,train
339,1,0,test
340,4,1,train
341,3,0,train
342,4,0,train
343,4,0,train
344,4,0,train
345,3,0,train
346,4,0,train
347,2,0,train
348,2,0,train
349,4,0,train
350,4,0,train
351,3,1,train
352,1,0,test
353,4,0,train
354,4,0,train
355,3,0,train
356,3,0,train
357,4,0,train
358,4,0,train
359,1,1,test
360,2,0,train
361,2,0,train
362,4,0,train
363,2,0,train
364,4,1,train
365,2,0,train
366,BOV_AFRI,0,train
367,2,1,train
368,4,0,train
369,1,0,test
370,2,0,train
371,BOV_AFRI,0,train
372,1,0,test
373,3,0,train
374,1,0,test
375,4,0,train
376,4,0,train
377,2,1,train
378,4,0,train
379,3,1,train
380,4,1,train
381,1,0,test
383,1,0,test
384,1,0,test
385,4,0,train
386,BOV_AFRI,0,train
387,4,0,train
388,4,1,train
389,4,0,train
390,4,0,train
391,4,1,train
392,4,1,train
393,1,1,test
394,2,1,train
395,2,1,train
397,2,0,train
398,4,1,train
399,4,0,train
400,4,0,train
401,3,0,train
403,4,1,train
404,1,0,test
405,3,1,train
406,1,0,test
408,2,1,train
409,1,1,test
410,3,1,train
411,4,1,train
412,2,1,train
413,2,1,train
415,4,1,train
416,4,1,train
419,4,1,train
420,4,0,train
421,4,0,train
422,4,1,train
423,4,1,train
424,4,0,train
425,1,1,test
427,1,0,test
428,BOV_AFRI,1,train
429,2,0,train
430,3,1,train
431,1,1,test
432,4,1,train
434,BOV_AFRI,1,train
435,4,1,train
438,4,0,train
439,4,0,train
441,4,1,train
442,1,1,test
443,4,1,train
444,2,0,train
445,4,1,train
446,4,1,train
447,4,1,train
448,4,1,train
449,2,1,train
450,4,1,train
451,4,0,train
452,4,1,train
453,4,0,train
454,4,1,train
455,1,1,test
456,2,1,train
457,4,1,train
458,4,1,train
459,4,1,train
460,3,1,train
461,1,1,test
462,2,1,train
463,4,1,train
464,1,1,test
465,1,1,test
